HS Code,Chapter,Tariff Description,CD,SD,VAT,AIT,RD,AT,TTI,Source Page
87033145,87,"Microbus, CBU, capacity >=1000CC, but <=1200CC",25,20,15,5,5,7.5,96.10,90
87033151,87,"Recon. Motor cars and other vehicles,including station wagons, CBU,cap>1200cc, but <=1500cc",25,60,15,5,5,7.5,159.80,90
87033152,87,"Recon. Ambulance fitted with ess equip having passe cabin leng exce 9 feet cap >1200cc, but <=1500cc",5,0,15,5,0,7.5,33.63,90
87033153,87,"Reconditioned Vehicles Microbus, CBU capacity>1200cc, but <=1500cc",25,20,15,5,5,7.5,96.10,90
87033161,87,"Motor cars and other vehicles, including station wagons, CBU, cap>1200cc, but <=1500cc",25,60,15,5,5,7.5,159.80,90
87033162,87,"Motor cars, CKD capacity>1200cc, but <=1500cc",25,20,15,5,5,7.5,96.10,90
87033163,87,"Other vehicles, CKD capacity>1200cc, but <=1500cc",25,20,15,5,5,7.5,96.10,90
87033164,87,"Ambulance fitted with ess equip having passe cabin leng exce 9 feet cap >1200cc, but <=1500cc",5,0,15,5,0,7.5,33.63,90
87033165,87,"Microbus, CBU ,capacity>1200cc, but <=1500cc",25,20,15,5,5,7.5,96.10,90
87033211,87,"Recon.Cars & oth.vech.incl.stn. wagon,CBU,cap.>1500cc,but <=1600cc",25,45,15,5,5,7.5,135.91,90
87033214,87,"Recond. Ambulance fitted with essen. equp. passen cabin leng.>9ft. >1500cc, <=1600cc",5,0,15,5,0,7.5,33.63,90
87033215,87,"Recond.Microbus of a cylinder capacity >1500CC, <=1600CC",25,45,15,5,5,7.5,135.91,90
87033221,87,"Oth.Motor cars & oth vehi.incl. stn.wagons,CBU,>1500cc,but <=1600cc",25,45,15,5,5,7.5,135.91,90
87033222,87,"Other Motor cars, CKD, >1500cc, but <=1600cc",25,20,15,5,5,7.5,96.10,90
87033223,87,"Other vehicles, CKD, capacity >1500cc, but <=1600cc",25,20,15,5,5,7.5,96.10,90
87033224,87,"Other Ambulance fitted with essen. equp. passen cabin leng.>9ft cap >1500cc, <=1600cc",5,0,15,5,0,7.5,33.63,90
87033225,87,"Other Microbus, CBU, of a cylinder capacity >1500cc and <=1600cc",25,45,15,5,5,7.5,135.91,90
87033231,87,"Recon.Motor cars & oth vehi.incl. stn.wagons,CBU,>1600cc,but <=2000cc",25,100,15,5,5,7.5,223.50,90
87033234,87,"Recond.Ambulance fitted with essen. equp passen cabin leng.>9ft cap >1600cc, <=2000cc",5,0,15,5,0,7.5,33.63,90
87033235,87,"Recond. Microbus, CBU, capacity not >1800cc",25,20,15,5,5,7.5,96.10,90
87033236,87,"Microbus of a cylinder capacity exceeding 1800cc, CBU",25,45,15,5,5,7.5,135.91,90
87033241,87,"Oth. Motor cars & oth vehi.incl. stn..,CBU,cap.>1600cc, but<=2000cc",25,100,15,5,5,7.5,223.50,90
87033242,87,"Other Motor cars, CKD, cap.>1600cc, but <=2000cc",25,45,15,5,5,7.5,135.91,90
87033243,87,"Other vehicles, CKD, capacity >1600cc,but <=2000cc",25,45,15,5,5,7.5,135.91,90
87033244,87,"Ambulance fitted with essen. equp. passen cabin leng.>9ft cap >1600, but <=2000cc",5,0,15,5,0,7.5,33.63,90
87033245,87,"Microbus, CBU, capacity <1800cc",25,20,15,5,5,7.5,96.10,90
87033246,87,"Microbus of a cylinder capacity exceeding 1800cc, CBU",25,45,15,5,5,7.5,135.91,90
87033251,87,"Recond.Motor cars & oth.vehicles, incl.stn.wagon,CBU,capacity >2000cc, but <=2500cc",25,250,15,5,5,7.5,462.38,90
87033254,87,"Reconditoned Ambulance fitted with essen equp passen cabin leng>9ft >2000CC, >2500CC",5,0,15,5,0,7.5,33.63,90
87033261,87,"Other Motor cars & oth.vehicles incl.stn.wagon,CBU,capacity >2000cc, but <=2500cc",25,250,15,5,5,7.5,462.38,90
87033262,87,"Other Motor cars & oth.vehicles incl.stn.wagon,CKD,capacity >2000cc, but <=2500cc",25,150,15,5,5,7.5,303.13,90
87033263,87,"Other Vehicles, not cars & stn wagon, CKD, capacity >2000cc, but <=2500cc",25,150,15,5,5,7.5,303.13,90
87033264,87,"Ambulance fitted with essen equp passen cabin leng>9ft cap >2000CC, not >2500CC",5,0,15,5,0,7.5,33.63,90
87033311,87,"Recon.Cars & oth. vech,incl.stn. wagon,CBU,cap.>2500cc,but <=3000cc",25,250,15,5,5,7.5,462.38,90
87033313,87,"Recon. Ambulance fitted with essen equp passen cabin leng>9ft cap.>2500cc, <=3000cc",5,0,15,5,0,7.5,33.63,90
87033321,87,"Oth.Motor cars & vehi.incl.stn. wagons,CBU, cap.>2500cc, but <=3000cc",25,250,15,5,5,7.5,462.38,90
87033322,87,"Oth.Motor cars & vehi.incl.stn. wagons,CKD, cap.>2500cc,but <=3000cc",25,150,15,5,5,7.5,303.13,90
87033323,87,"Other Ambulance fitted with essen equp passen cabin leng>9ft cap>2500cc,but <=3000cc",5,0,15,5,0,7.5,33.63,90
87033331,87,"Recon.Motor cars & oth.vehi.incl.stn. wagons,CBU,cap.>3000cc,<=4000cc",25,500,15,5,5,7.5,860.50,90
87033333,87,"Recon.Ambulance fitted with essen equp passen cabin leng>9ft cap>3000cc,<=4000cc",5,0,15,5,0,7.5,33.63,90
87033341,87,"Oth.Motor cars & vehi.incl. stn. wagons, CBU,>3000cc but <=4000cc",25,500,15,5,5,7.5,860.50,90
87033342,87,"Oth.Motor cars & veh.incl. stn.wagons,CKD, cap. >3000cc,but<=4000cc",25,350,15,5,5,7.5,621.63,90
87033343,87,"Other Ambulance fitted with essen equp passen cabin leng>9ft cap.>=3000cc,<=4000cc",5,0,15,5,0,7.5,33.63,90
87033353,87,Recon.Ambulance fitted with essen equp passen cabin leng>9ft cap >4000cc,5,0,15,5,0,7.5,33.63,90
87033362,87,"Motor Car & oth. Vehi.incl.Stn.Wagon, CKD, Capacity >4000cc",25,500,15,5,5,7.5,860.50,90
87033363,87,"Ambulance Fitted with essen equp passen cabin leng>9ft ,cap>4000cc",5,0,15,5,0,7.5,33.63,90
87034011,87,Of a cylinder capacity not exceeding 1800 cc,25,20,15,5,5,7.5,96.10,90
87034012,87,Of a cylinder capacity not exceeding 1800 cc,25,20,15,5,5,7.5,96.10,90
87034013,87,"Microbus, brand new , cyliner capacity not >1600CC",25,0,15,5,5,7.5,64.25,90
87034014,87,"Microbus, Reconditioned, cyliner capacity not >1600CC",25,0,15,5,5,7.5,64.25,90
87034015,87,Ambulance fitted with essen equp passen cabin leng>9ft Cap brand new Cap not > 1800CC,5,0,15,5,0,7.5,33.63,90
87034016,87,"Ambulance fitted with essen equp passen cabin leng>9ft, recondition, cap not >1800CC",5,0,15,5,0,7.5,33.63,90
87034021,87,"Motor cars & oth. vehicles, incl. stn wagons, CBU, brand new, cap. >1600CC, <2000CC",25,45,15,5,5,7.5,135.91,91
87034022,87,"Motor cars & oth. vehicles, incl. stn wagons, CBU, recondition, cap. >1600CC, <2000CC",25,45,15,5,5,7.5,135.91,91
87034023,87,"Microbus, brand new",25,30,15,5,5,7.5,112.03,91
87034024,87,"Microbus, reconditioned",25,45,15,5,5,7.5,135.91,91
87034025,87,"Ambulance fitted with essen equ pass cabin leng>9ft Cap>1800cc,<=2000cc CBU Brand New",5,0,15,5,0,7.5,33.63,91
87034026,87,"Ambulance fitted with essen equp passen cabin leng>9ft cap >1800-2000 cc, CBU, recon",5,0,15,5,0,7.5,33.63,91
87034031,87,"Motor cars & oth vehicles, incl. station wagons, CBU, brand new, >2000CC, = >2500CC",25,60,15,5,5,7.5,159.80,91
87034032,87,"Motor cars & oth vehicles, incl. station wagons, CBU, Recond. , >2000CC, =<2500CC",25,60,15,5,5,7.5,159.80,91
87034033,87,"Microbus, brand new, cylinder capacity >2000CC, but not >2500CC",25,60,15,5,5,7.5,159.80,91
87034034,87,"Microbus, reconditioned, cylinder capacity >=2001CC, but not <=2500CC",25,60,15,5,5,7.5,159.80,91
87034035,87,"Ambulance fitted with essen equp passen cabin len>9ft brand new cap >2000CC, <=2500CC",5,0,15,5,0,7.5,33.63,91
87034036,87,"Ambulance fitted with essen equp passen cabin len>9ft brand new cap >2000CC,<=2500CC",5,0,15,5,0,7.5,33.63,91
87034041,87,"Motor cars & oth vehicles, incl stn wagons, CBU, brand new, >2500CC, but not >=3000CC",25,100,15,5,5,7.5,223.50,91
87034042,87,"Motor cars & oth vehicle, incl stn wagons, CBU,recondition, 2501CC- 3000CC",25,100,15,5,5,7.5,223.50,91
87034043,87,"Microbus, brand new, cyliner capacity 2501CC-3000CC",25,60,15,5,5,7.5,159.80,91
87034044,87,"Microbus, reconditioned, cyliner capacity 2501CC-3000CC",25,60,15,5,5,7.5,159.80,91
87034045,87,"Ambulance fitted with essen equp passen cabin len>9ft , brand new, cap. 2501CC-3000CC",5,0,15,5,0,7.5,33.63,91
87034046,87,"Ambulance fitted with essen equp passen cabin leng>9ft, recond, cap. 2501CC-3000CC",5,0,15,5,0,7.5,33.63,91
87034051,87,"Motor cars and oth vehicles, incl station wagons, CBU, brand new, 3001CC-4000CC",25,150,15,5,5,7.5,303.13,91
87034052,87,"Motor cars and oth vehicles, incl station wagons, CBU, recondition, capa3001CC-4000CC",25,150,15,5,5,7.5,303.13,91
87034053,87,"Microbus, brand new, cyliner capacity 3001CC-4000CC",25,60,15,5,5,7.5,159.80,91
87034054,87,"Microbus, reconditioned, cyliner capacity 3001CC-4000CC",25,60,15,5,5,7.5,159.80,91
87034055,87,"Ambulance fitted with essen equp passen cabin len>9ft, brand new, 3001CC-4000CC",5,0,15,5,0,7.5,33.63,91
87034056,87,"Ambulance fitted with essen equp passen cabin len>9ft, recond, 3001CC-4000CC",5,0,15,5,0,7.5,33.63,91
87034061,87,"Motor cars and other vehicles, including station wagons, CBU, brand new >4000CC",25,350,15,5,5,7.5,621.63,91
87034062,87,"Motor cars and other vehicles, including station wagons, CBU, reconditioned, >4000CC",25,350,15,5,5,7.5,621.63,91
87034063,87,"Microbus, brand new , >4000CC",25,60,15,5,5,7.5,159.80,91
87034064,87,"Microbus, reconditioned, >4000CC",25,60,15,5,5,7.5,159.80,91
87034065,87,"Ambulance fitted with , essen equp passen cabin len>9ft brand new,cap >4000CC",5,0,15,5,0,7.5,33.63,91
87034066,87,"Ambulance fitted with essen equp passen cabin leng>9ft, recond,Cap >4000CC",5,0,15,5,0,7.5,33.63,91
87035011,87,"Motor cars and other vehicles, including station wagons, CBU, brand new, <=1800CC",25,20,15,5,5,7.5,96.10,91
87035012,87,Of a cylinder capacity not exceeding 1600 cc,25,20,15,5,5,7.5,96.10,91
87035013,87,"Microbus, brand new, cylinder capacity not exceeding 1600CC",25,0,15,5,5,7.5,64.25,91
87035014,87,"Microbus, reconditioned, cylinder capacity not exceeding 1600CC",25,0,15,5,5,7.5,64.25,91
87035015,87,"Ambulance fitted with essen equp Passn cabin len >9ft , brand new, <=1800CC",5,0,15,5,0,7.5,33.63,91
87035016,87,"Ambulance fitted with essen equp Passn cabin len >9ft , reconditioned, =<1800CC",5,0,15,5,0,7.5,33.63,91
87035021,87,"Motor cars & oth vehicles, incl stn wagons, CBU, brand new, >1800CC, but not >2000CC",25,45,15,5,5,7.5,135.91,91
87035022,87,"Motor cars & oth vehicles, incl stn wagons, CBU, recond., >1800CC, but not >2000CC",25,45,15,5,5,7.5,135.91,91
87035023,87,"Microbus of a cylinder capacity >1800 cc, not >2000cc, CBU, brand new.",25,30,15,5,5,7.5,112.03,91
87035024,87,"Microbus, Brand new cylinder capacity >1800 cc, <=2000cc, CBU, reconditioned",25,45,15,5,5,7.5,135.91,91
87035025,87,"Microbus of a cylinder capacity not exceeding 1800 cc, CBU, reconditioned",5,30,15,5,0,7.5,72.21,91
87035026,87,"Ambulance fitted with essen equp Passn cabin len >9ft , recondi >1800 cc =<2000 cc",5,0,15,5,0,7.5,33.63,91
87035031,87,"Motor cars & oth vehicles, incl station wagons, CBU, brand new, >2000CC, <=2500CC",25,60,15,5,5,7.5,159.80,91
87035032,87,"Motor cars & oth vehicles, incl station wagons, CBU, reconditioned, >2000CC-<=2500CC",25,60,15,5,5,7.5,159.80,91
87035033,87,"Microbus, brand new, capacity >2000CC, but not >2500CC",25,60,15,5,5,7.5,159.80,91
87035034,87,"Microbus, reconditioned, capacity >2000CC, but not >2500CC",25,60,15,5,5,7.5,159.80,91
87035035,87,"Ambulance fittedwith essen equp Passn cabin len >9ft, brand new, >2000CC, not >2500CC",5,0,15,5,0,7.5,33.63,91
87035036,87,"Ambulance fitted with essen equp Passn cabin len >9ft , recond, >2000CC, not >2500CC",5,0,15,5,0,7.5,33.63,91
87035041,87,"Motor cars & oth vehicles, incl stn wagons, CBU, brand new, 2501 - 3000CC",25,100,15,5,5,7.5,223.50,91
87035042,87,"Motor cars & oth vehicles, incl stn wagons, CBU, reconditioned, 2501 cc =<3000 cc",25,100,15,5,5,7.5,223.50,91
87035043,87,"Microbus, brand new, capacity 2501 cc =<3000 cc",25,60,15,5,5,7.5,159.80,91
87035044,87,"Microbus, reconditioned, capacity 2501 cc =<3000 cc",25,60,15,5,5,7.5,159.80,91
87035045,87,"Ambulance fitted with essen equp Passn cabin len >9ft , brand new, 2501 cc =<3000 cc",5,0,15,5,0,7.5,33.63,91
87035046,87,"Ambulance fitted with essen equp Passn cabin len >9ft, reconditi, 2501 cc =<3000 cc",5,0,15,5,0,7.5,33.63,91
87035051,87,"Motor cars and other vehi, including station wagons, CBU, brand new, 3001 cc =<4000",25,150,15,5,5,7.5,303.13,91
87035052,87,"Motor cars and other vehicles, including station wagons, CBU, reconditi, >3001-4000cc",25,150,15,5,5,7.5,303.13,91
87035053,87,"Microbus, brand new, capacity 3001-4000cc",25,60,15,5,5,7.5,159.80,91
87035054,87,"Microbus, reconditioned, capacity 3001-4000cc",25,60,15,5,5,7.5,159.80,91
87035055,87,"Ambulance fitted with essen equp Passn cabin len >9ft, brand new, cap 3001-4000cc",5,0,15,5,0,7.5,33.63,91
87035056,87,"Ambulance fitted with essen equp Passn cabin len >9ft , recond, capacity 3001-4000cc",5,0,15,5,0,7.5,33.63,91
87035061,87,"Motor cars and other vehicles, incl. station wagons, CBU, brand new,capacity>4000CC",25,350,15,5,5,7.5,621.63,91
87035062,87,"Motor cars and other vehicles, including station Wagons,CBU,Recondit capacity >4000CC",25,350,15,5,5,7.5,621.63,91
87035063,87,"Microbus, brand new ,capacity >4000CC",25,60,15,5,5,7.5,159.80,91
87035064,87,"Microbus, brand reconditioned ,capacity >4000CC",25,60,15,5,5,7.5,159.80,91
87035065,87,"Ambulance fitted with essen equp Passn cabin len >9ft , brand new,capacity >4000CC",5,0,15,5,0,7.5,33.63,91
87035066,87,"Ambulance fitted with essen equp Passn cabin len >9ft , recondi,cap >4000CC",5,0,15,5,0,7.5,33.63,91
87036011,87,"Motor cars and oth vehicles, Inc. station wagons, CBU, Brand new,Capacity <1800cc",25,10,15,5,0,7.5,73.44,91
87036012,87,"Motor cars and Oth vehicles, Incld. station wagons,CBU, Reconditioned,Capacity <1800c",25,10,15,5,5,7.5,80.18,91
87036013,87,"Microbus, Brand new, Capacity <1800cc",25,0,15,5,5,7.5,64.25,91
87036014,87,"Microbus, reconditioned, Capacity <1800cc",25,0,15,5,5,7.5,64.25,91
87036015,87,"Ambulance fitted with essen equp passen cabin leng>9ft, Brand new, Capacity <1800cc",5,0,15,5,0,7.5,33.63,91
87036016,87,"Ambulance fitted with essen equp passen cabin leng>9ft Recond., Capacity <1800cc",5,0,15,5,0,7.5,33.63,91
87036021,87,"Motor cars and other vehicles, incl. stn. wagons, CBU, brand new , >1800cc, <=2000cc",25,20,15,5,5,7.5,96.10,91
87036022,87,"Motor cars and other vehicles, incl. stn. wagons, CBU, Recond, >1800cc, <=2000cc",25,20,15,5,5,7.5,96.10,92
87036023,87,"Microbus, brand new",25,10,15,5,5,7.5,80.18,92
87036024,87,"Microbus of a cylinder capacity >1800 cc, <=2000cc, Brand New",25,10,15,5,5,7.5,80.18,92
87036025,87,"Ambulance fitted with essen equp Pass cabin len>9ft >1800 cc,<=2000 , Brand New",5,0,15,5,0,7.5,33.63,92
87036026,87,"Microbus, Recondition cylinder capacity >2000 cc, <2500cc, CBU, reconditioned",5,0,15,5,0,7.5,33.63,92
87036031,87,"Motor cars and other vehicles, including station wagons, CBU, brand new,2001-2500cc",25,60,15,5,5,7.5,159.80,92
87036032,87,"Motor cars and other vehicles, including station wagons, CBU, recondition,2001-2500cc",25,60,15,5,5,7.5,159.80,92
87036033,87,"Microbus, brand new 2001-2500cc",25,60,15,5,5,7.5,159.80,92
87036034,87,"Microbus, reconditioned 2001-2500cc",25,60,15,5,5,7.5,159.80,92
87036035,87,"Ambulance fitted with essen equp passen cabin leng>9ft, brand new, 2001-2500cc",5,0,15,5,0,7.5,33.63,92
87036036,87,"Ambulance fitted with essen equp passen cabin leng>9ft, recond. ,2001-2500cc",5,0,15,5,0,7.5,33.63,92
87036041,87,"Motor cars and oth vehicles, incl. station wagons, CBU,brand new,cap >2500 but<3000cc",25,100,15,5,5,7.5,223.50,92
87036042,87,"Motor cars and oth.vehicles, incl. station wagons, CBU,Recond., cap>2500 but<3000cc",25,100,15,5,5,7.5,223.50,92
87036043,87,"Microbus, brand new, cylinder capacity>2500 but<3000cc",25,60,15,5,5,7.5,159.80,92
87036044,87,"Microbus fitted with essential equipments, brand new,cylinder capacity>2500 but<3000",25,60,15,5,5,7.5,159.80,92
87036045,87,"Ambulance fitted with essen equp passen cabin leng>9ft, brand new, 2501-3000cc",5,0,15,5,0,7.5,33.63,92
87036046,87,"Ambulance fitted with essen equp passen cabin leng>9ft Recond, cap>2500 but<3000cc",5,0,15,5,0,7.5,33.63,92
87036051,87,"Motor cars and other vehicles, including station wagons, CBU, brand new, 3001-4000cc",25,150,15,5,5,7.5,303.13,92
87036052,87,"Motor cars and other vehicles, including station wagons, CBU, recondition,3001-4000cc",25,150,15,5,5,7.5,303.13,92
87036053,87,"Microbus, brand new , 3001-4000cc",25,60,15,5,5,7.5,159.80,92
87036054,87,"Microbus, redondition , 3001-4000cc",25,60,15,5,5,7.5,159.80,92
87036055,87,"Ambulance fitted with essen equp passen cabin leng>9ft,brand new,cap >3000cc ,<4000cc",5,0,15,5,0,7.5,33.63,92
87036056,87,"Ambulance fitted with essen equp passen cabin leng>9ft recond, Cap.>3000cc but<4000cc",5,0,15,5,0,7.5,33.63,92
87036061,87,"Motor cars and oth vehicles, Incl. station wagons, CBU, brand new, capacity>4000cc",25,350,15,5,5,7.5,621.63,92
87036062,87,"Motor cars and oth vehicles, incl station wagons, CBU, Reconditioned, capacity>4000cc",25,350,15,5,5,7.5,621.63,92
87036063,87,"Microbus, brand new, capacity>4000cc",25,60,15,5,5,7.5,159.80,92
87036064,87,"Microbus, reconditioned, capacity>4000cc",25,60,15,5,5,7.5,159.80,92
87036065,87,"Ambulance fitted with essen equp passen cabin leng>9ft, brand new, capacity>4000cc",5,0,15,5,0,7.5,33.63,92
87036066,87,"Ambulance fitted with essen equp passen cabin leng>9ft, Recond cap>4000cc",5,0,15,5,0,7.5,33.63,92
87037011,87,"Motor cars and oth vehicles, Incl. station wagons, CBU, brand new, Cyl Cap <1800cc",25,10,15,5,0,7.5,73.44,92
87037012,87,"Motor cars and oth. vehicles, Incl. station wagons, CBU, Reconditioned, Cyl Cap<1800c",25,10,15,5,5,7.5,80.18,92
87037013,87,"Microbus, Brand new, Cyl Cap<1800cc",25,0,15,5,5,7.5,64.25,92
87037014,87,"Microbus, Reconditioned, Cyl Cap<1800cc",25,0,15,5,5,7.5,64.25,92
87037015,87,"Ambulance fitted with essen equp passen cabin leng>9ft brand new, Cap<1800cc",5,0,15,5,0,7.5,33.63,92
87037016,87,Ambulance fitted with essen equp passen cabin leng>9ft recond Cap<1800cc,5,0,15,5,0,7.5,33.63,92
87037021,87,"Motor cars and Oth vehicles, Incl station wagons, CBU, Brand New, cap >1800 but <2000",25,20,15,5,5,7.5,96.10,92
87037022,87,"Motor cars and oth vehicles, Incl. station wagons, CBU, Recon.,cap >1800 but <2000",25,20,15,5,5,7.5,96.10,92
87037023,87,"Microbus, Brand new, cap >1800cc but <2000cc",25,10,15,5,5,7.5,80.18,92
87037024,87,"Microbus, reconditioned, cap >1800cc but <2000cc",25,10,15,5,5,7.5,80.18,92
87037025,87,"Ambulance fitted with ess. equp Pass cabin len>9ft cap 1801 - 2000 cc, Brand new",5,0,15,5,0,7.5,33.63,92
87037026,87,"Ambulance fitted with essen equp Passn cabin len >9ft, recon, cap >1800cc but <2000cc",5,0,15,5,0,7.5,33.63,92
87037031,87,"Motor cars and oth vehicles, Incl.station wagons, CBU, brand new, Cap>2000cc But<2500",25,60,15,5,5,7.5,159.80,92
87037032,87,"Motor cars and other vehicles, Inc. station wagons, CBU, Recon.Cap>2000cc But<2500cc",25,60,15,5,5,7.5,159.80,92
87037033,87,"Microbus, brand new, Cap>2000cc But<2500cc",25,60,15,5,5,7.5,159.80,92
87037034,87,"Microbus, reconditioned, Cap>2000cc But<2500cc",25,60,15,5,5,7.5,159.80,92
87037035,87,"Ambulance fitted with essen equp Passn cabin len >9ft , brand new, Cap>2000cc,<2500cc",5,0,15,5,0,7.5,33.63,92
87037036,87,"Ambulance fitted with essen equp Passn cabin len >9ft , recon, Cap>2000cc But<2500cc",5,0,15,5,0,7.5,33.63,92
87037041,87,"Motor cars and oth vehicles, incl. station wagons, CBU, brand new,cap >2500 but <3000",25,100,15,5,5,7.5,223.50,92
87037042,87,"Motor cars and oth vehicles, incl. station wagons, CBU, RECON. >2500 but <3000cc",25,100,15,5,5,7.5,223.50,92
87037043,87,"Microbus, brand new, capacity >2500cc but <3000cc",25,60,15,5,5,7.5,159.80,92
87037044,87,"Microbus, reconditioned capacity >2500cc but <3000cc",25,60,15,5,5,7.5,159.80,92
87037045,87,"Ambulance fitted with essen equp Passn cabin >9ft, brand new, cap>2500cc, <3000cc",5,0,15,5,0,7.5,33.63,92
87037046,87,"Ambulance fitted with essen equp passen cabin leng>9ft recond, cap>2500cc but <3000cc",5,0,15,5,0,7.5,33.63,92
87037051,87,"Motor cars and oth vehicles, incl.station wagons, CBU, brand new, >3000cc BUT <4000CC",25,150,15,5,5,7.5,303.13,92
87037052,87,"Motor cars and oth vehicles, incl.station wagons,CBU, RECOND.>3000cc BUT <4000CC",25,150,15,5,5,7.5,303.13,92
87037053,87,"Microbus, brand new .>3000cc BUT <4000CC",25,60,15,5,5,7.5,159.80,92
